  Julday year mn dd    Ta00    Ta03    Ta06    Ta09    Ta12    Ta15    Ta18    Ta21   Tamax   Tamin  RH00  RH03  RH06  RH09  RH12  RH15  RH18  RH21    Ts00    Ts03    Ts06    Ts09    Ts12    Ts15    Ts18    Ts21   Tsmax   Tsmin  NT00  NT03  NT06  NT09  NT12  NT15  NT18  NT21  NL00  NL03  NL06  NL09  NL12  NL15  NL18  NL21  vi00  vi03  vi06  vi09  vi12  vi15  vi18  vi21  vik00  vik03  vik06  vik09  vik12  vik15  vik18  vik21  RV00  RV12   slp00   slp03   slp06   slp09   slp12   slp15   slp18   slp21  WD00   W00  WD03   W03  WD06   W06  WD09   W09  WD12   W12  WD15   W15  WD18   W18  WD21   W21    hs  so00  so12
 2426931 1932  8 11   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426932 1932  8 12    11.0   999.9    11.9   999.9    10.0   999.9   999.9   999.9    13.2     9.0    96   999    94   999    99   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    11    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1014.7  9999.9  1016.4  9999.9  1019.2  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426933 1932  8 13    11.3   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    95   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    99    99    99    99    99    99    10    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1020.2  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426934 1932  8 14     9.2   999.9    10.0   999.9    10.7   999.9   999.9   999.9    14.0     4.6    96   999    96   999    96   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1015.2  9999.9  1024.4  9999.9  1010.6  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426935 1932  8 15     6.6   999.9     6.9   999.9     6.6   999.9   999.9   999.9    10.8     4.3    85   999    84   999    87   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1016.7  9999.9  1018.7  9999.9  1019.0  9999.9  9999.9  9999.9   320    10   999   999   340     8   999   999   180     2   999   999   999   999   999   999   999    99    99
 2426936 1932  8 16     5.7   999.9     6.7   999.9     6.6   999.9   999.9   999.9     7.2     4.6    92   999    88   999    92   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.2  1018.2  9999.9  1018.6  9999.9  1018.6  9999.9  9999.9  9999.9   250     2   999   999    70     2   999   999   270     2   999   999   999   999   999   999   999    99    99
 2426937 1932  8 17     5.3   999.9     7.1   999.9     3.3   999.9   999.9   999.9     8.4     3.1    86   999    70   999    90   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    11    99     7    99    99    99    10    99    10    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  1018.2  9999.9  1018.7  9999.9  9999.9  9999.9   340     6   999   999   340     6   999   999   250     2   999   999   999   999   999   999   999    99    99
 2426938 1932  8 18     5.1   999.9     6.8   999.9     4.8   999.9   999.9   999.9     8.3     2.0    86   999    91   999    82   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   2.5  1019.8  9999.9  1019.8  9999.9  1023.0  9999.9  9999.9  9999.9   340    10   999   999    90    10   999   999    70     2   999   999   999   999   999   999   999    99    99
 2426939 1932  8 19     4.4   999.9     5.6   999.9     7.5   999.9   999.9   999.9     8.3     1.3    84   999    77   999    93   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    11    99    10    99    99    99    10    99     4    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1022.2  9999.9  1019.1  9999.9  1015.8  9999.9  9999.9  9999.9   160    14   999   999    90     6   999   999   200     6   999   999   999   999   999   999   999    99    99
 2426940 1932  8 20    12.2   999.9     9.8   999.9     7.9   999.9   999.9   999.9    15.3     6.2    95   999    97   999    91   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99    10    99    10    99    99    99     0    99    10    99     9    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.5  1010.9  9999.9  1011.1  9999.9  1013.1  9999.9  9999.9  9999.9    20     2   999   999    20    10   999   999   320     6   999   999   999   999   999   999   999    99    99
 2426941 1932  8 21     8.6   999.9    12.0   999.9    11.9   999.9   999.9   999.9    12.9     5.7    96   999    85   999    91   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.5  1011.3  9999.9  1007.4  9999.9  1009.9  9999.9  9999.9  9999.9   340    12   999   999   250    10   999   999   290     6   999   999   999   999   999   999   999    99    99
 2426942 1932  8 22     8.5   999.9    12.9   999.9    11.7   999.9   999.9   999.9    12.9     7.2    85   999    78   999    99   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     9    99    10    99    10    99    99    99     8    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.7  1015.4  9999.9  1015.0  9999.9  1013.6  9999.9  9999.9  9999.9   320    10   999   999   290     4   999   999     0     0   999   999   999   999   999   999   999    99    99
 2426943 1932  8 23     8.7   999.9     8.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    97   999    97   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    99    99    99    99    10    99    10    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1019.6  9999.9  1018.0  9999.9  9999.9  9999.9  9999.9  9999.9    20     2   999   999    70     2   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426944 1932  8 24    11.6   999.9    18.6   999.9    14.1   999.9   999.9   999.9    19.2     6.6    85   999    68   999    91   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1    99     0    99     4    99    99    99     1    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1016.7  9999.9  1014.8  9999.9  1013.1  9999.9  9999.9  9999.9   250     2   999   999   250     6   999   999   290     2   999   999   999   999   999   999   999    99    99
 2426945 1932  8 25    10.5   999.9    18.1   999.9    14.5   999.9   999.9   999.9    21.5     6.9    96   999    70   999    85   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1    99     9    99     1    99    99    99     1    99     9    99     1    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1016.0  9999.9  1013.8  9999.9  1013.4  9999.9  9999.9  9999.9     0     0   999   999   230     2   999   999   230     2   999   999   999   999   999   999   999    99    99
 2426946 1932  8 26    13.5   999.9    12.2   999.9    11.9   999.9   999.9   999.9    16.9     8.5    90   999    95   999    98   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99     0    99     1    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1012.7  9999.9  1010.3  9999.9  1008.3  9999.9  9999.9  9999.9     0     0   999   999    20     2   999   999    50     2   999   999   999   999   999   999   999    99    99
 2426947 1932  8 27     7.0   999.9     8.2   999.9     6.3   999.9   999.9   999.9    11.9     6.2    91   999    78   999    82   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    11    99     8    99    99    99    10    99    10    99     8    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1011.0  9999.9  1013.1  9999.9  1017.9  9999.9  9999.9  9999.9   110     8   999   999   110     6   999   999   110    10   999   999   999   999   999   999   999    99    99
 2426948 1932  8 28     4.1   999.9     5.0   999.9     6.2   999.9   999.9   999.9     6.6     3.7    95   999    72   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99     5    99    99    99    10    99    10    99     3    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1021.9  9999.9  1021.2  9999.9  1022.7  9999.9  9999.9  9999.9   160     2   999   999   110    10   999   999   140     4   999   999   999   999   999   999   999    99    99
 2426949 1932  8 29     4.9   999.9     6.0   999.9     6.9   999.9   999.9   999.9     8.4     3.1    82   999    79   999    67   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    11    99     1    99     0    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1029.0  9999.9  1039.4  9999.9  1039.9  9999.9  9999.9  9999.9   110     8   999   999   110     4   999   999     0     0   999   999   999   999   999   999   999    99    99
 2426950 1932  8 30     6.5   999.9    13.3   999.9     4.9   999.9   999.9   999.9    13.3    -1.4    70   999    59   999    82   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1029.6  9999.9  1027.9  9999.9  1026.4  9999.9  9999.9  9999.9     0     0   999   999   110     2   999   999   230     2   999   999   999   999   999   999   999    99    99
 2426951 1932  8 31     5.3   999.9    17.0   999.9     8.2   999.9   999.9   999.9    19.1    -0.7    77   999   999   999    66   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1025.6  9999.9  1023.1  9999.9  1021.6  9999.9  9999.9  9999.9     0     0   999   999    90     2   999   999   250     2   999   999   999   999   999   999   999    99    99
 2427286 1933  8  1     4.7   999.9     7.5   999.9     8.2   999.9   999.9   999.9     8.3     2.0    79   999    69   999    70   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.0     2    99     0    99     0    99    99    99     2    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1012.7  9999.9  1010.5  9999.9  1007.9  9999.9  9999.9  9999.9   140     4   999   999   140     6   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427287 1933  8  2     8.7   999.9     7.8   999.9     9.0   999.9   999.9   999.9    10.0     0.3    73   999    80   999    69   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    -0.2     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1007.1  9999.9  1005.9  9999.9  1003.0  9999.9  9999.9  9999.9     0     0   999   999    70     2   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427288 1933  8  3    10.0   999.9    21.5   999.9    15.5   999.9   999.9   999.9    21.8     1.8    69   999   999   999    53   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1.3     2    99     1    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1001.1  9999.9   999.5  9999.9   998.9  9999.9  9999.9  9999.9     0     0   999   999     0     0   999   999   200     4   999   999   999   999   999   999   999    99    99
 2427289 1933  8  4    17.6   999.9    22.1   999.9    16.1   999.9   999.9   999.9    22.9     8.8    63   999    59   999    78   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6.0     1    99     8    99     9    99    99    99     0    99     1    99     3    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0   996.3  9999.9   993.7  9999.9   991.3  9999.9  9999.9  9999.9   250    10   999   999   230     6   999   999   200     4   999   999   999   999   999   999   999    99    99
 2427290 1933  8  5     6.2   999.9     5.9   999.9     6.9   999.9   999.9   999.9    16.1     4.9    69   999    71   999    61   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6.2     9    99    11    99    11    99    99    99     9    99    11    99    11    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9   998.1  9999.9  1003.4  9999.9  1005.9  9999.9  9999.9  9999.9   270     2   999   999   290     6   999   999   250     2   999   999   999   999   999   999   999    99    99
 2427291 1933  8  6     6.4   999.9     7.9   999.9     5.5   999.9   999.9   999.9     8.6     4.2    60   999    50   999    69   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.3     9    99     9    99    10    99    99    99     9    99     9    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1005.9  9999.9  1007.0  9999.9  1008.6  9999.9  9999.9  9999.9   290     6   999   999   270     6   999   999   290     2   999   999   999   999   999   999   999    99    99
 2427292 1933  8  7     6.3   999.9     9.1   999.9     7.7   999.9   999.9   999.9     9.6     1.9    57   999    46   999    79   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     7.4    10    99    10    99    11    99    99    99    10    99    10    99    11    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1009.0  9999.9  1010.6  9999.9  1011.7  9999.9  9999.9  9999.9   230     2   999   999   320     2   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427293 1933  8  8     7.0   999.9     7.2   999.9     7.1   999.9   999.9   999.9     8.0     1.9    68   999    73   999    83   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0.5    10    99    10    99     8    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1011.0  9999.9  1009.7  9999.9  1009.1  9999.9  9999.9  9999.9    70     2   999   999     0     0   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427294 1933  8  9     6.8   999.9    14.3   999.9    11.0   999.9   999.9   999.9    16.5    -0.6    82   999   999   999    69   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     8.8     0    99     8    99     9    99    99    99     0    99     8    99     9    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1007.9  9999.9  1007.0  9999.9  1007.4  9999.9  9999.9  9999.9     0     0   999   999   250     6   999   999   230     2   999   999   999   999   999   999   999    99    99
 2427295 1933  8 10    12.9   999.9    12.4   999.9    14.9   999.9   999.9   999.9    15.3    10.3    58   999    89   999    81   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     9.0    10    99    10    99    11    99    99    99     2    99     8    99    11    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1006.9  9999.9  1005.7  9999.9  1004.9  9999.9  9999.9  9999.9   250    10   999   999   200     6   999   999   200     8   999   999   999   999   999   999   999    99    99
 2427296 1933  8 11    18.1   999.9    24.0   999.9    17.1   999.9   999.9   999.9    24.5    14.6    70   999    42   999    75   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    11.6     1    99     0    99     1    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1004.2  9999.9  1003.5  9999.9  1009.9  9999.9  9999.9  9999.9   230    18   999   999   230    14   999   999   200     4   999   999   999   999   999   999   999    99    99
 2427297 1933  8 12    19.4   999.9    23.3   999.9    19.7   999.9   999.9   999.9    24.6    13.1    55   999   999   999    62   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10.7     7    99     1    99     3    99    99    99     0    99     1    99     3    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1001.0  9999.9   999.1  9999.9  1000.1  9999.9  9999.9  9999.9   200     6   999   999   200    14   999   999   230     8   999   999   999   999   999   999   999    99    99
 2427298 1933  8 13    17.7   999.9    21.1   999.9    12.5   999.9   999.9   999.9    22.5    12.2    74   999    55   999    96   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    12.1     2    99     2    99     7    99    99    99     0    99     1    99     3    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   1.8  1003.7  9999.9  1006.5  9999.9  1012.1  9999.9  9999.9  9999.9   230    10   999   999   270     8   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427299 1933  8 14     8.1   999.9     9.0   999.9    11.7   999.9   999.9   999.9    12.5     8.0    98   999    96   999    91   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     8.4    10    99    10    99     9    99    99    99    10    99    10    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1015.2  9999.9  1013.3  9999.9  1011.7  9999.9  9999.9  9999.9    70     2   999   999    20     2   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427300 1933  8 15    19.7   999.9    25.4   999.9    17.5   999.9   999.9   999.9    25.8    10.8    60   999    39   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     9.4     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1012.6  9999.9  1012.2  9999.9  1013.8  9999.9  9999.9  9999.9   200     2   999   999   270     4   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427301 1933  8 16     9.5   999.9     7.1   999.9     4.7   999.9   999.9   999.9    17.5     4.7    95   999    97   999    97   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     5.4    10    99    10    99    10    99    99    99    10    99    10    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1020.7  9999.9  1023.8  9999.9  1024.8  9999.9  9999.9  9999.9    20     8   999   999    90     6   999   999    90     4   999   999   999   999   999   999   999    99    99
 2427302 1933  8 17     4.8   999.9     9.7   999.9     9.2   999.9   999.9   999.9    11.3     3.5    98   999    79   999    96   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     3.2    10    99    10    99     1    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1022.0  9999.9  1019.5  9999.9  1016.6  9999.9  9999.9  9999.9   140     4   999   999     0     0   999   999     0     0   999   999   999   999   999   999   999    99    99
