  Julday year mn dd    Ta00    Ta03    Ta06    Ta09    Ta12    Ta15    Ta18    Ta21   Tamax   Tamin  RH00  RH03  RH06  RH09  RH12  RH15  RH18  RH21    Ts00    Ts03    Ts06    Ts09    Ts12    Ts15    Ts18    Ts21   Tsmax   Tsmin  NT00  NT03  NT06  NT09  NT12  NT15  NT18  NT21  NL00  NL03  NL06  NL09  NL12  NL15  NL18  NL21  vi00  vi03  vi06  vi09  vi12  vi15  vi18  vi21  vik00  vik03  vik06  vik09  vik12  vik15  vik18  vik21  RV00  RV12   slp00   slp03   slp06   slp09   slp12   slp15   slp18   slp21  WD00   W00  WD03   W03  WD06   W06  WD09   W09  WD12   W12  WD15   W15  WD18   W18  WD21   W21    hs  so00  so12
 2426784 1932  3 17   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426785 1932  3 18   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426786 1932  3 19   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426787 1932  3 20   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426788 1932  3 21   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426789 1932  3 22   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426790 1932  3 23   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426791 1932  3 24   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426792 1932  3 25   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426793 1932  3 26   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426794 1932  3 27   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426795 1932  3 28   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426796 1932  3 29   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426797 1932  3 30   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2426798 1932  3 31   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999   999   999   999   999   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9  9999.9   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999   999    99    99
 2427133 1933  3  1   -41.0   999.9   -37.8   999.9   -41.1   999.9   999.9   999.9   999.9   -42.2    77   999    77   999    76   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     2    99     1    99     0    99    99    99     1    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1038.8  9999.9  1039.5  9999.9  1039.9  9999.9  9999.9  9999.9   250     2   999   999     0     0   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427134 1933  3  2   -39.1   999.9   -33.8   999.9   -26.8   999.9   999.9   999.9   999.9   -43.6    77   999    79   999    81   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99     0    99     2    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.4  1038.6  9999.9  1036.8  9999.9  1034.7  9999.9  9999.9  9999.9   200     2   999   999     0     0   999   999   250     2   999   999   999   999   999   999   999    99    99
 2427135 1933  3  3   -28.5   999.9   -28.1   999.9   -32.5   999.9   999.9   999.9   999.9   -32.9    82   999    79   999    79   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     4    99    10    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1030.6  9999.9  1032.0  9999.9  1032.4  9999.9  9999.9  9999.9   250     2   999   999   290     2   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427136 1933  3  4   -31.2   999.9   -31.9   999.9   -35.1   999.9   999.9   999.9   999.9   -37.8    79   999    79   999    78   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     9    99    10    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1030.6  9999.9  1029.9  9999.9  1030.3  9999.9  9999.9  9999.9     0     0   999   999   340     2   999   999   230     2   999   999   999   999   999   999   999    99    99
 2427137 1933  3  5   -30.5   999.9   -30.3   999.9   -34.9   999.9   999.9   999.9   999.9   -36.6    77   999    78   999    78   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99     3    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1030.6  9999.9  1031.2  9999.9  1032.2  9999.9  9999.9  9999.9   290     2   999   999     0     0   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427138 1933  3  6   -35.1   999.9   -37.1   999.9   -37.7   999.9   999.9   999.9   999.9   -40.5    78   999    77   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1031.9  9999.9  1031.8  9999.9  1031.9  9999.9  9999.9  9999.9     0     0   999   999   200     2   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427139 1933  3  7   -39.7   999.9   -36.7   999.9   -41.6   999.9   999.9   999.9   999.9   -42.3    77   999    77   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1031.0  9999.9  1030.0  9999.9  1029.9  9999.9  9999.9  9999.9     0     0   999   999     0     0   999   999   250     2   999   999   999   999   999   999   999    99    99
 2427140 1933  3  8   -42.4   999.9   -34.9   999.9   -42.9   999.9   999.9   999.9   999.9   -44.0    76   999    77   999    76   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     5    99     9    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1028.2  9999.9  1026.6  9999.9  1026.6  9999.9  9999.9  9999.9   200     2   999   999     0     0   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427141 1933  3  9   -43.7   999.9   -39.5   999.9   -42.0   999.9   999.9   999.9   999.9   -44.7    76   999    76   999    76   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     6    99     1    99     5    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1027.0  9999.9  1026.3  9999.9  1027.8  9999.9  9999.9  9999.9   160     2   999   999     0     0   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427142 1933  3 10   -41.5   999.9   -37.0   999.9   -39.0   999.9   999.9   999.9   999.9   -43.1    76   999    77   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     1    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1030.7  9999.9  1034.0  9999.9  1038.2  9999.9  9999.9  9999.9     0     0   999   999     0     0   999   999     0     0   999   999   999   999   999   999   999    99    99
 2427143 1933  3 11   -40.0   999.9   -35.2   999.9   -40.7   999.9   999.9   999.9   999.9   -42.1    76   999    78   999    77   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     0    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1041.5  9999.9  1042.6  9999.9  1043.6  9999.9  9999.9  9999.9     0     0   999   999     0     0   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427144 1933  3 12   -41.6   999.9   -36.0   999.9   -41.6   999.9   999.9   999.9   999.9   -43.9    76   999    78   999    76   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1    99     0    99     4    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.3  1040.4  9999.9  1037.9  9999.9  1033.9  9999.9  9999.9  9999.9     0     0   999   999     0     0   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427145 1933  3 13   -32.7   999.9   -28.9   999.9   -30.2   999.9   999.9   999.9   999.9   -42.1    78   999    80   999    80   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99     8    99     3    99    99    99    10    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.1  1027.6  9999.9  1025.8  9999.9  1026.4  9999.9  9999.9  9999.9   200     2   999   999     0     0   999   999   230     2   999   999   999   999   999   999   999    99    99
 2427146 1933  3 14   -24.9   999.9   -25.0   999.9   -32.7   999.9   999.9   999.9   999.9   -34.2    81   999    79   999    80   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     1    99     1    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9  99.9  1029.9  9999.9  1032.0  9999.9  1033.1  9999.9  9999.9  9999.9   200     4   999   999   360     2   999   999   230     2   999   999   999   999   999   999   999    99    99
 2427147 1933  3 15   -33.2   999.9   -31.0   999.9   -34.3   999.9   999.9   999.9   999.9   -36.6    79   999    80   999    79   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9     7    99     0    99     0    99    99    99     0    99     0    99     0    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.0  1032.3  9999.9  1031.2  9999.9  1030.3  9999.9  9999.9  9999.9   200     2   999   999   200     2   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427148 1933  3 16   -34.2   999.9   -28.8   999.9   -28.7   999.9   999.9   999.9   999.9   -38.6    79   999    81   999    81   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99     0    99     0    99    10    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   3.2  1027.8  9999.9  1025.9  9999.9  1024.0  9999.9  9999.9  9999.9   200     2   999   999     0     0   999   999   200     2   999   999   999   999   999   999   999    99    99
 2427149 1933  3 17   -29.1   999.9   -24.8   999.9   -27.3   999.9   999.9   999.9   999.9   -31.2    82   999    83   999    83   999   999   999   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9   999.9    10    99    10    99    10    99    99    99     5    99     0    99     3    99    99    99   999   999   999   999   999   999   999   999  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.99  99.9   0.5  1021.0  9999.9  1019.5  9999.9  1018.7  9999.9  9999.9  9999.9   290     2   999   999   290     2   999   999   230     2   999   999   999   999   999   999   999    99    99
